STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.007.312,100.073.120.000,số 46/2019/GCNCP-VSD,15/10/2019
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.222.222,22.222.220.000,số 46/2019/GCNCP-VSD-1,24/11/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.229.534,122.295.340.000,,
