STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.155.777,41.557.770.000,số 210/2016/GCNCP-VSD,23/12/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,số 210/2016/GCNCP-VSD-1,03/02/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.155.777,61.557.770.000,,
