STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,số 107/2016/GCNCP-VSD,28/09/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.999.998,29.999.980.000,số 107/2016/GCNCP-VSD-1,20/01/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,16.899.983,168.999.830.000,số 107/2016/GCNCP-VSD-2,23/11/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,7.474.865,74.748.650.000,số 107/2016/GCNCP-VSD-3,19/09/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,37.374.846,373.748.460.000,,
