STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,134.050,1.340.500.000,số 19/CPH/2019/GCNCP-VSD,23/12/2019
2,Điều chỉnh lần 1,Đăng ký bổ sung,179.000,1.790.000.000,số 59/2020/GCNCP-VSD,21/09/2020
3,Điều chỉnh lần 2,Đăng ký bổ sung,895.000,8.950.000.000,59/2020/GCNCP-VSD-1,25/11/2021
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.148.000,21.480.000.000,59/2020/GCNCP-VSD-2,19/04/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.222.000,32.220.000.000,,
