STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,78.000.000,780.000.000.000,36/2021/GCNCP-VSD,27/09/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,78.000.000,780.000.000.000,,
