STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Cấp Giấy chứng nhận đăng ký cổ phiếu trúng đấu giá,75.440.406,754.404.060.000,số 16CPH/2018/GCNCP-VSD,26/04/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,220.000.000,2.200.000.000.000,số 111/2018/GCNCP-VSD,12/12/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,220.000.000,2.200.000.000.000,,
