STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,21.586.514,215.865.140.000,số 106/2016/GCNCP-VSD,27/09/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,21.586.514,215.865.140.000,,
