STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,17.162.710,171.627.100.000,số 40/2017/GCNCP-VSD,06/02/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,554.955,5.549.550.000,số 40/2017/GCNCP-VSD-1,09/04/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,17.717.665,177.176.650.000,,
