STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.677.800,26.778.000.000,30/2009/GCNCP-TTLK,23/07/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.322.200,13.222.000.000,30/2009/GCNCP-VSD-1,27/08/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,399.996,3.999.960.000,30/2009/GCNCP-VSD-2,18/11/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.722.196,57.221.960.000,,
