STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,646.000.000,6.460.000.000.000,146/2017/GCNCP-VSD,27/07/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,103.999.428,1.039.994.280.000,số 146/2017/GCNCP-VSD-1,16/03/2018
3,Điều chỉnh lần 2,Đăng ký bổ sung,138.144.667,1.381.446.670.000,số 146/2017/GCNCP-VSD-2,12/04/2019
4,Điều chỉnh lần 3,Đăng ký bổ sung,88.804.224,888.042.240.000,số 146/2017/GCNCP-VSD-3,04/03/2020
5,Điều chỉnh lần 4,Đăng ký bổ sung,97.690.596,976.905.960.000,số 146/2017/GCNCP-VSD-4,25/12/2020
6,Điều chỉnh lần 5,Đăng ký bổ sung,128.951.559,1.289.515.590.000,146/2017/GCNCP-VSD-5,20/08/2021
7,Điều chỉnh lần 6,Đăng ký bổ sung,34.995.849,349.958.490.000,146/2017/GCNCP-VSD-6,08/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.238.586.323,12.385.863.230.000,,
