STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Cấp Giấy chứng nhận đăng ký cổ phiếu trúng đấu giá,11.830.000,118.300.000.000,số 03CPH/2017/GCNCP-VSD,29/11/2017
2,Điều chỉnh lần 1,Cấp lại GCN ĐKCK sau khi TCPH chuyển đổi thành CTCP,236.600.000,2.366.000.000.000,52/2018/GCNCP-VSD,26/06/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,236.600.000,2.366.000.000.000,,
