STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.806.000,18.060.000.000,Số 46/2016/GCNCP-VSD,12/05/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.806.000,18.060.000.000,,
