STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,18.000.000,180.000.000.000,số 132/2016/GCNCP-VSD,31/10/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,21.600.000,216.000.000.000,132/2016/GCNCP-VSD-1,29/01/2019
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.939.968,59.399.680.000,số 132/2016/GCNCP-VSD-2,03/07/2019
4,Điều chỉnh lần 3,Đăng ký bổ sung,22.760.032,227.600.320.000,132/2016/GCNCP-VSD-3,23/02/2021
5,Điều chỉnh lần 4,Đăng ký bổ sung,4.097.776,40.977.760.000,132/2016/GCNCP-VSD-4,28/12/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,72.397.776,723.977.760.000,,
