STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.688.000,56.880.000.000,88/2010/GCNCP-VSD,27/04/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.049.500,50.495.000.000,88/2010/GCNCP-VSD-1,11/03/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.262.500,12.625.000.000,88/2010/GCNCP-VSD-2,13/09/2012
4,Điều chỉnh lần 3,Thay đổi tên TCPH,0,0,88/2010/GCNCP-VSD-3,18/12/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.000.000,120.000.000.000,,
