STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.000.000,30.000.000.000,88/2006/GCNCP-CNTTLK,22/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.949.928,19.499.280.000,14/2008/GCNCP-CNTTLK,23/01/2008
3,Điều chỉnh lần 2,Đăng ký bổ sung,345.396,3.453.960.000,77/2008/GCNCP-CNTTLK,07/08/2008
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.902.318,29.023.180.000,64/2009/GCNCP-CNTTLK,26/08/2009
5,Điều chỉnh lần 4,Đăng ký bổ sung,1.651.878,16.518.780.000,88/2006/GCNCP-VSD-4,18/07/2011
6,Điều chỉnh lần 5,Đăng ký bổ sung,490.000,4.900.000.000,88/2006/GCNCP-VSD-5,12/01/2012
7,Điều chỉnh lần 6,Đăng ký bổ sung,206.790,2.067.900.000,88/2006/GCNCP-VSD- 6,29/10/2014
8,Điều chỉnh lần 7,Đăng ký bổ sung,4.525.027,45.250.270.000,số 88/2006/GCNCP-VSD-07,12/01/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,19.596.364,195.963.640.000,,
