STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,25.000.000,250.000.000.000,số 73/2018/GCNCP-VSD,30/08/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.999.999,29.999.990.000,số 73/2018/GCNCP-VSD-1,30/09/2019
3,Điều chỉnh lần 2,Đăng ký bổ sung,20.000.000,200.000.000.000,số 73/2018/GCNCP-VSD-2,21/10/2019
4,Điều chỉnh lần 3,Đăng ký bổ sung,5.759.838,57.598.380.000,số 73/2018/GCNCP-VSD-3,08/01/2021
5,Điều chỉnh lần 4,Đăng ký bổ sung,6.451.065,64.510.650.000,73/2018/GCNCP-VSD-4,06/08/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,60.210.902,602.109.020.000,,
