STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,56.000.000,560.000.000.000,177/2017/GCNCP-VSD,15/09/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,56.000.000,560.000.000.000,,
