STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.000.000,50.000.000.000,19/2015/GCNCP - VSD,09/04/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,650.000,6.500.000.000,19/2015/GCNCP-VSD-1,06/01/2016
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,số 19/2015/GCNCP-VSD-2,25/12/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,8.000.000,80.000.000.000,19/2015/2009/GCNCP-VSD-3,05/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,13.650.000,136.500.000.000,,
