STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.315.764,83.157.640.000,21/2014/GCNCP-VSD,27/03/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.315.764,83.157.640.000,,
