STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,30.000.000,300.000.000.000,117/2017/GCNCP-VSD,09/06/2017
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,số 117/2017/GCNCP-VSD-1,29/03/2018
3,Điều chỉnh lần 2,Đăng ký bổ sung,70.000.000,700.000.000.000,số 117/2017/GCNCP-VSD-02,15/10/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,100.000.000,1.000.000.000.000,,
