STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,237.000.000,2.370.000.000.000,số 61/2017/GCNCP-VSD,08/03/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,237.000.000,2.370.000.000.000,,
