STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,15.000.000,150.000.000.000,06/2009/GCNCP-TTLK,09/03/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.000.000,50.000.000.000,06/2009/GCNCP-VSD-1,15/09/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.000.000,200.000.000.000,,
