STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,18.500.000,185.000.000.000,96/2015/GCNCP-VSD,15/10/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,18.500.000,185.000.000.000,,
