STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.999.938,129.999.380.000,số 45/2018/GCNCP-VSD,13/06/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.299.942,12.999.420.000,số 45/2018/GCNCP-VSD-1,20/11/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,14.299.880,142.998.800.000,,
