STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,13.500.000,135.000.000.000,44/2009/GCNCP-VSD,08/09/2009
Tổng cộng:,Tổng cộng:,Tổng cộng:,27.000.000,270.000.000.000,,
