STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,11.700.000,117.000.000.000,93/2017/GCNCP-VSD,11/05/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.700.000,117.000.000.000,,
