STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,13.000.000,130.000.000.000,274/2010/GCNCP-VSD,12/11/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,7.000.000,70.000.000.000,số 274/2010/GCNCP-VSD-1,13/10/2016
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,274/2010/GCNCP-VSD-2,11/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.000.000,200.000.000.000,,
