STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,20.312.038,203.120.380.000,72/2011/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 09/11/2011,09/11/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.015.600,10.156.000.000,Số: 72/2011/GCNCP-VSD-1,12/03/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.672.362,56.723.620.000,72/2011/GCNCP-VSD-2,05/11/2013
Tổng cộng:,Tổng cộng:,Tổng cộng:,27.000.000,270.000.000.000,,
