STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,13.600.000,136.000.000.000,61/2018/GCNCP-VSD,26/07/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,13.600.000,136.000.000.000,,
