STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.286.404,32.864.040.000,số 42/2018/GCNCP-VSD,12/06/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.286.404,32.864.040.000,,
