STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,541.000,5.410.000.000,06/GCN/TTGDCKHN-LK,07/08/2005
2,Điều chỉnh lần 1,Đăng ký bổ sung,541.000,5.410.000.000,37/2008/GCNCP-TTLK,25/08/2008
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.082.000,10.820.000.000,,
