STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,9.297.450,92.974.500.000,08/2015/GCNCP-VSD,28/01/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,9.297.450,92.974.500.000,,
