STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.487.907,84.879.070.000,số 131/2016/GCNCP-VSD,31/10/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,254.629,2.546.290.000,131/2016/GCNCP-VSD-1,26/07/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,257.464,2.574.640.000,số 131/2016/GCNCP-VSD-2,30/10/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,899.906,8.999.060.000,số 131/2016/GCNCP-VSD-3,03/08/2018
5,Điều chỉnh lần 4,Đăng ký bổ sung,1.600.094,16.000.940.000,số 131/2016/GCNCP-VSD-4,26/08/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.500.000,115.000.000.000,,
