STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,110.000.000,1.100.000.000.000,145/2010/GCNCP-VSD,25/06/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,16.660.000,166.600.000.000,145/2010/GCNCP-VSD-1,26/01/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,126.660.000,1.266.600.000.000,,
