STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.000.000,80.000.000.000,37/2010/GCNCP-CNVSD,08/03/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.000.000,80.000.000.000,,
