STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,659.232.000,6.592.320.000.000,11/2022/GCNCP-VSD,16/02/2022
2,Điều chỉnh lần 1,Đăng ký bổ sung,13.184.640,131.846.400.000,11/2022/GCNCP-VSD-1,10/05/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,672.416.640,6.724.166.400.000,,
