STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.544.300,15.443.000.000,167/2017/GCNCP-VSD,25/08/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.544.300,15.443.000.000,,
