STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.300.000,33.000.000.000,số 107/2018/GCNCP-VSD,26/11/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.497.991,34.979.910.000,107/2018/GCNCP-VSD-1,22/04/2021
3,Điều chỉnh lần 2,Đăng ký bổ sung,747.656,7.476.560.000,107/2018/GCNCP-VSD-2,22/12/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.545.647,75.456.470.000,,
