STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,11/2012/GCNCP-VSD,10/05/2012
2,Điều chỉnh lần 1,Đăng ký bổ sung,300.000,3.000.000.000,11/2012/GCNCP-VSD-1,16/05/2014
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.205.998,52.059.980.000,11/2012/GCNCP-VSD-2,10/10/2014
4,Điều chỉnh lần 3,Đăng ký bổ sung,8.337.307,83.373.070.000,11/2012/GCNCP-VSD-3,20/08/2015
5,Điều chỉnh lần 4,Đăng ký bổ sung,8.000.000,80.000.000.000,11/2012/GCNCP-VSD-4,09/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,31.843.305,318.433.050.000,,
