STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,35.400.000,354.000.000.000,số 83/2017/GCNCP-VSD,17/04/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,35.400.000,354.000.000.000,,
