STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,7.100.000,71.000.000.000,số 158/2016/GCNCP-VSD,29/11/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.100.000,71.000.000.000,,
