STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.0,100.000.000.000,số 51/2020/GCNTP-VSD,21/12/2020
2,Điều chỉnh lần 1,Đăng ký hủy 1 phần,-975.0,-97.500.000.000,51/2020/GCNTP-VSD-1,25/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,25.0,2.500.000.000,,
