STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,66.000.000,660.000.000.000,171/2017/GCNCP-VSD,31/08/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,66.000.000,660.000.000.000,,
