STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,11.100.000,111.000.000.000,số 234/2017/GCNCP-VSD,22/12/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,421.754,4.217.540.000,số 234/2017/GCNCP-VSD-1,22/07/2019
3,Điều chỉnh lần 2,Đăng ký bổ sung,576.000,5.760.000.000,234/2017/GCNCP-VSD-2,19/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.097.754,120.977.540.000,,
