STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,70.716.427,707.164.270.000,26/2010/GCNCP-VSD,27/01/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,16.873.711,168.737.110.000,26/2010/GCNCP-VSD-1,17/06/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,14.081.525,140.815.250.000,26/2010/GCNCP-VSD-2,04/06/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,101.671.663,1.016.716.630.000,,
