STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,136/2010/GCNCP-VSD,22/06/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.000.000,50.000.000.000,số 136/2010/GCNCP-VSD-1,08/12/2016
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.200.000,22.000.000.000,số 136/2010/GCNCP-VSD-2,05/09/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,859.832,8.598.320.000,số 136/2010/GCNCP-VSD-3,23/03/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,18.059.832,180.598.320.000,,
