STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.225.393,122.253.930.000,Số 31/2011/GCNCP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp 10/05/2011,10/05/2011
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,Số 31/2011/GCNCP-VSD-1,04/05/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.225.393,122.253.930.000,,
