STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,11.456.000,114.560.000.000,244/2010/GCNCP-VSD,11/10/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,8.600.000,8.600.000.000,244/2010/GCNCP-VSD-1,31/07/2012
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,244/2010/GCNCP-VSD-2,03/07/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.056.000,200.560.000.000,,
