STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,7.915.000,79.150.000.000,45/2006/GCNCP-CNVSD,24/11/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.585.000,35.850.000.000,138/2007/GCNCP-CNVSD,28/12/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,575.000,5.750.000.000,45/2006CN/GCNCP-VSD-2,12/04/2021
4,Điều chỉnh lần 3,Đăng ký bổ sung,10.872.419,108.724.190.000,45/2006/ GCNCP-VSD-3,17/05/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,22.947.419,229.474.190.000,,
