STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.629.120,16.291.200.000,26/2009/GCNCP-TTLK,18/06/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,814.560,8.145.600.000,26/2009/GCNCP-VSD-1,11/07/2011
3,Điều chỉnh lần 1,Đăng ký hủy 1 phần,-209.400,-2.094.000.000,26/2009/GCNCP-VSD-2,01/09/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,2.234.280,22.342.800.000,,
