STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Cấp Giấy chứng nhận đăng ký cổ phiếu trúng đấu giá,7.149.644,71.496.440.000,số 12CPH/2018/GCNCP-VSD,14/03/2018
2,Điều chỉnh lần 1,Cấp lại GCNĐK sau khi TCPH chuyển thành CTCP,1.069.969.577,10.699.695.770.000,13/2019/GCNCP-VSD,15/03/2019
3,Điều chỉnh lần 2,Đăng ký bổ sung,53.498.469,534.984.690.000,13/2019/GCNCP-VSD-1,31/08/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.123.468.046,11.234.680.460.000,,
