STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.896.100,58.961.000.000,18/2014/GCNCP-VSD,13/03/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.896.100,58.961.000.000,,
