STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,45.000.000,450.000.000.000,05/2008/GCNCP-CNTTLK,10/01/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,13.500.000,135.000.000.000,73/2008/GCNCP-CNTTLK,22/07/2008
3,Điều chỉnh lần 1,Đăng ký bổ sung,8.774.998,87.749.980.000,047/2009/GCNCP-CNTTLK,28/07/2009
4,Điều chỉnh lần 1,Đăng ký bổ sung,6.726.916,67.269.160.000,132/2010/GCNCP-CNVSD,18/08/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,74.001.914,740.019.140.000,,
