STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,110.000.000,1.100.000.000.000,118/2017/GCNCP-VSD,12/06/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.386.474,43.864.740.000,118/2017/GCNCP-VSD-1,15/11/2021
3,Điều chỉnh lần 2,Đăng ký bổ sung,205.287.613,2.052.876.130.000,118/2017/GCNCP-VSD-2,23/03/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,319.674.087,3.196.740.870.000,,
