STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,16.100.000,161.000.000.000,47/2011/GCNCP-VSD,30/06/2011
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,47/2011/GCNCP-VSD-1,27/10/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,17.900.000,179.000.000.000,số 47/2011/GCNCP-VSD-2,10/01/2017
4,Điều chỉnh lần 3,Đăng ký bổ sung,35.350.000,353.500.000.000,số 47/2011/GCNCP-VSD-3,30/10/2019
5,Điều chỉnh lần 4,Thay đổi tên TCPH,0,0,47/2011/GCNCP-VSD-4,04/08/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,69.350.000,693.500.000.000,,
