STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.500.000,55.000.000.000,số 111/2016/GCNCP-VSD,29/09/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,550.000,5.500.000.000,số 111/2016/GCNCP-VSD-1,23/01/2018
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,111/2016/GCNCP-VSD-2,11/05/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,6.050.000,60.500.000.000,,
