STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.200.000,52.000.000.000,19/2007/GCNCP-CNTTLK,07/05/2007
2,Điều chỉnh lần 2,Đăng ký bổ sung,2.027.662,20.276.620.000,45/2003/GCNCP-VSD-2,13/12/2011
3,Điều chỉnh lần 1,Đăng ký bổ sung,2.027.662,20.276.620.000,45/2003/GCNCP-VSD-2,13/12/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.227.662,72.276.620.000,,
