STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.000.000,40.000.000.000,số 57/2014/GCNCP-VSD cấp ngày 20/08/2014,20/08/2014
2,Điều chỉnh lần 1,Đăng ký bổ sung,500.000,5.000.000.000,57/2014/GCNCP-VSD-1,22/04/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.500.000,45.000.000.000,,
