STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,15.457.383,154.573.830.000,93/2014/GCNCP-VSD,29/12/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,15.457.383,154.573.830.000,,
