STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.600.000,16.000.000.000,số 187/2016/GCNCP-VSD,12/12/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,80.000,800.000.000,187/2016/GCNCP-VSD-1,18/07/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.900.846,29.008.460.000,187/2016/GCNCP-VSD-2,10/01/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,182.000,1.820.000.000,187/2016/GCNCP-VSD-3,13/07/2018
5,Điều chỉnh lần 4,Đăng ký bổ sung,3.109.881,31.098.810.000,số 187/2016/GCNCP-VSD-4,26/11/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.872.727,78.727.270.000,,
