STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.000.000,80.000.000.000,106/2008/GCNCP-CNTTLK,29/10/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,158.520,1.585.200.000,20/2009/GCNCP-CNTTLK,18/05/2009
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.039.630,20.396.300.000,124/2009/GCNCP-CNVSD,23/12/2009
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.039.579,20.395.790.000,106/2008/GCNCP-VSD-3,07/09/2010
5,Điều chỉnh lần 4,Đăng ký bổ sung,102.095,1.020.950.000,106/2008/GCNCP-VSD-3,10/02/2011
6,Điều chỉnh lần 5,Đăng ký bổ sung,12.336.609,123.366.090.000,106/2008/GCNCP-VSD-5,19/09/2013
7,Điều chỉnh lần 6,Đăng ký bổ sung,9.869.083,98.690.830.000,số 106/2008/GCNCP-VSD-6,19/07/2016
8,Điều chỉnh lần 7,Đăng ký bổ sung,6.908.157,69.081.570.000,106/2008/GCNCP-VSD-7,13/06/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,41.453.673,414.536.730.000,,
