STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,18.500.000,185.000.000.000,211/2010/GCNCP-VSD,20/08/2010
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,211/2010/GCNCP-VSD-1,19/08/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,21.460.000,214.600.000.000,211/2010/GCNCP-VSD-1,06/06/2014
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.565.250,15.652.500.000,số 211/2010/GCNCP-VSD-2,15/07/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,41.525.250,415.252.500.000,,
