STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.000.000,120.000.000.000,Số 23/2016/GCNCP-VSD,21/03/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.000.000,120.000.000.000,,
