STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.000.000,100.000.000.000,22/2014/GCNCP-VSD,31/03/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.000.000,100.000.000.000,,
